chrom	start	end	GC
5	46600000	46700000	0.38116116116116117
5	46700000	46800000	0.38101101101101104
5	46800000	46900000	0.38507
5	46900000	47000000	0.3848
5	47000000	47100000	0.38089642980338045
5	47100000	47200000	0.3852905811623247
5	47200000	47300000	0.3849049049049049
5	47300000	47400000	0.39066091801819935
5	47400000	47500000	0.39177
5	47500000	47600000	0.39081
5	47600000	47700000	0.39166
5	47700000	47800000	0.39208
5	47800000	47900000	0.39216
5	47900000	48000000	0.39228
5	48000000	48100000	0.39205
5	48100000	48200000	0.39205
5	48200000	48300000	0.39174
5	48300000	48400000	0.39238
5	48400000	48500000	0.39174
5	48500000	48600000	0.39178
5	48600000	48700000	0.39241
5	48700000	48800000	0.3922
5	48800000	48900000	0.39279
5	48900000	49000000	0.39205
5	49000000	49100000	0.39253
5	49100000	49200000	0.3926
5	49200000	49300000	0.39241
5	49300000	49400000	0.39245
5	49400000	49500000	0.39236
5	49500000	49600000	0.3929430890830722
5	49600000	49700000	0.3889583782618072
5	49700000	49800000	0.39240240240240243
5	49800000	49900000	0.39487
5	49900000	50000000	0.39458
5	50000000	50100000	0.39490360660123397
5	50100000	50200000	0.38130453582872287
5	50200000	50300000	0.37192
5	50300000	50400000	0.3724
5	50400000	50500000	0.38649
5	50500000	50600000	0.36075
5	50600000	50700000	0.37832
5	50700000	50800000	0.35243
5	50800000	50900000	0.36579
5	50900000	51000000	0.3933
5	51000000	51100000	0.3556
5	51100000	51200000	0.36107
5	51200000	51300000	0.35288
5	51300000	51400000	0.39255
5	51400000	51500000	0.35158
5	51500000	51600000	0.32974
5	51600000	51700000	0.35302
5	51700000	51800000	0.35167
5	51800000	51900000	0.35041
5	51900000	52000000	0.35596
5	52000000	52100000	0.34124
5	52100000	52200000	0.33966
5	52200000	52300000	0.34307
5	52300000	52400000	0.35678
5	52400000	52500000	0.3602
5	52500000	52600000	0.35245
5	52600000	52700000	0.37411
5	52700000	52800000	0.37474
5	52800000	52900000	0.37194
5	52900000	53000000	0.37596
5	53000000	53100000	0.3778
5	53100000	53200000	0.39069
5	53200000	53300000	0.39457
5	53300000	53400000	0.3756
5	53400000	53500000	0.3951
5	53500000	53600000	0.3792
5	53600000	53700000	0.36015
5	53700000	53800000	0.39291
5	53800000	53900000	0.41017
5	53900000	54000000	0.38884
5	54000000	54100000	0.38559
5	54100000	54200000	0.36778
5	54200000	54300000	0.3931
5	54300000	54400000	0.39966
5	54400000	54500000	0.41631
5	54500000	54600000	0.42385
5	54600000	54700000	0.41475
5	54700000	54800000	0.40927
5	54800000	54900000	0.41826
5	54900000	55000000	0.4012
5	55000000	55100000	0.40453
5	55100000	55200000	0.39226
5	55200000	55300000	0.40661
5	55300000	55400000	0.37327
5	55400000	55500000	0.38578
5	55500000	55600000	0.41574
5	55600000	55700000	0.39666
5	55700000	55800000	0.3869
5	55800000	55900000	0.39957
5	55900000	56000000	0.41001
5	56000000	56100000	0.44172
5	56100000	56200000	0.417
5	56200000	56300000	0.41898
5	56300000	56400000	0.41589
5	56400000	56500000	0.42177
5	56500000	56600000	0.42225
5	56600000	56700000	0.41263
5	56700000	56800000	0.40048
5	56800000	56900000	0.38519
5	56900000	57000000	0.40036
5	57000000	57100000	0.4097
5	57100000	57200000	0.43385
5	57200000	57300000	0.39532
5	57300000	57400000	0.41034
5	57400000	57500000	0.40568
5	57500000	57600000	0.39957
5	57600000	57700000	0.38386
5	57700000	57800000	0.37173
5	57800000	57900000	0.38181
5	57900000	58000000	0.3772
5	58000000	58100000	0.37593
5	58100000	58200000	0.37843
5	58200000	58300000	0.37707
5	58300000	58400000	0.37273
5	58400000	58500000	0.38775
5	58500000	58600000	0.38157
5	58600000	58700000	0.38262
5	58700000	58800000	0.37834
5	58800000	58900000	0.39591
5	58900000	59000000	0.39707
5	59000000	59100000	0.37748
5	59100000	59200000	0.38397
5	59200000	59300000	0.36261
5	59300000	59400000	0.37671
5	59400000	59500000	0.37623
5	59500000	59600000	0.36259
5	59600000	59700000	0.36745
5	59700000	59800000	0.37343
5	59800000	59900000	0.3822
5	59900000	60000000	0.36867
5	60000000	60100000	0.36847
5	60100000	60200000	0.36447
5	60200000	60300000	0.36024
5	60300000	60400000	0.39074
5	60400000	60500000	0.39064
5	60500000	60600000	0.38837
5	60600000	60700000	0.3867
5	60700000	60800000	0.39658
5	60800000	60900000	0.39661
5	60900000	61000000	0.37287
5	61000000	61100000	0.35349
5	61100000	61200000	0.37583
5	61200000	61300000	0.41417
5	61300000	61400000	0.41202
5	61400000	61500000	0.37329
5	61500000	61600000	0.40535
5	61600000	61700000	0.43993
5	61700000	61800000	0.411
5	61800000	61900000	0.39853
5	61900000	62000000	0.40841
5	62000000	62100000	0.39827
5	62100000	62200000	0.41783
5	62200000	62300000	0.40669
5	62300000	62400000	0.38837
5	62400000	62500000	0.39486
5	62500000	62600000	0.37266
5	62600000	62700000	0.41761
5	62700000	62800000	0.4038
5	62800000	62900000	0.39019
5	62900000	63000000	0.37811
5	63000000	63100000	0.38245
5	63100000	63200000	0.3697
5	63200000	63300000	0.35965
5	63300000	63400000	0.35872
5	63400000	63500000	0.34606
5	63500000	63600000	0.36519
5	63600000	63700000	0.36038
5	63700000	63800000	0.36761
5	63800000	63900000	0.36023
5	63900000	64000000	0.36952
5	64000000	64100000	0.38034
5	64100000	64200000	0.3836
5	64200000	64300000	0.3728
5	64300000	64400000	0.3534
5	64400000	64500000	0.37283
5	64500000	64600000	0.39221
5	64600000	64700000	0.39732
5	64700000	64800000	0.36011
5	64800000	64900000	0.34776
5	64900000	65000000	0.36321
5	65000000	65100000	0.40058
5	65100000	65200000	0.40288
5	65200000	65300000	0.35008
5	65300000	65400000	0.35439
5	65400000	65500000	0.36767
5	65500000	65600000	0.37044
5	65600000	65700000	0.37711
5	65700000	65800000	0.40019
5	65800000	65900000	0.40812
5	65900000	66000000	0.39839
5	66000000	66100000	0.35441
5	66100000	66200000	0.37837
5	66200000	66300000	0.40949
5	66300000	66400000	0.41992
5	66400000	66500000	0.40241
5	66500000	66600000	0.39292
5	66600000	66700000	0.39546
5	66700000	66800000	0.39706
5	66800000	66900000	0.39039
5	66900000	67000000	0.38739
5	67000000	67100000	0.37762
5	67100000	67200000	0.40842
5	67200000	67300000	0.41572
5	67300000	67400000	0.38797
5	67400000	67500000	0.36666
5	67500000	67600000	0.36549
5	67600000	67700000	0.38538
5	67700000	67800000	0.38379
5	67800000	67900000	0.38163
5	67900000	68000000	0.38527
5	68000000	68100000	0.4046
5	68100000	68200000	0.40629
5	68200000	68300000	0.39827
5	68300000	68400000	0.41091
5	68400000	68500000	0.4105
5	68500000	68600000	0.3911
5	68600000	68700000	0.39047
5	68700000	68800000	0.40666
5	68800000	68900000	0.39231
5	68900000	69000000	0.41254
5	69000000	69100000	0.42637
5	69100000	69200000	0.41989
5	69200000	69300000	0.42234
5	69300000	69400000	0.42012
5	69400000	69500000	0.43446
5	69500000	69600000	0.40998
5	69600000	69700000	0.41528
5	69700000	69800000	0.3548
5	69800000	69900000	0.3582
5	69900000	70000000	0.38065
5	70000000	70100000	0.40802
5	70100000	70200000	0.37557
5	70200000	70300000	0.39997
5	70300000	70400000	0.34633
5	70400000	70500000	0.42433
5	70500000	70600000	0.39411
5	70600000	70700000	0.35945
5	70700000	70800000	0.38518
5	70800000	70900000	0.34788
5	70900000	71000000	0.42418
5	71000000	71100000	0.41268
5	71100000	71200000	0.3751
5	71200000	71300000	0.40039
5	71300000	71400000	0.35805
5	71400000	71500000	0.3846
5	71500000	71600000	0.40974
5	71600000	71700000	0.40464
5	71700000	71800000	0.41337
5	71800000	71900000	0.40655
5	71900000	72000000	0.40792
5	72000000	72100000	0.40901
5	72100000	72200000	0.42286
5	72200000	72300000	0.39034
5	72300000	72400000	0.40787
5	72400000	72500000	0.42216
5	72500000	72600000	0.41111
5	72600000	72700000	0.41078
5	72700000	72800000	0.38704
5	72800000	72900000	0.37752
5	72900000	73000000	0.4018
5	73000000	73100000	0.36536
5	73100000	73200000	0.43636
5	73200000	73300000	0.43702
5	73300000	73400000	0.42811
5	73400000	73500000	0.43119
5	73500000	73600000	0.4025
5	73600000	73700000	0.40233
5	73700000	73800000	0.39286
5	73800000	73900000	0.3906
5	73900000	74000000	0.40744
5	74000000	74100000	0.39928
5	74100000	74200000	0.41055
5	74200000	74300000	0.41027
5	74300000	74400000	0.42067
5	74400000	74500000	0.40818
5	74500000	74600000	0.41852
5	74600000	74700000	0.42762
5	74700000	74800000	0.38423
5	74800000	74900000	0.38954
5	74900000	75000000	0.41117
5	75000000	75100000	0.40792
5	75100000	75200000	0.37106
5	75200000	75300000	0.39958
5	75300000	75400000	0.39575
5	75400000	75500000	0.37068
5	75500000	75600000	0.36517
5	75600000	75700000	0.39743
5	75700000	75800000	0.39
5	75800000	75900000	0.38489
5	75900000	76000000	0.39232
5	76000000	76100000	0.39335
5	76100000	76200000	0.4088
5	76200000	76300000	0.40894
5	76300000	76400000	0.4423
5	76400000	76500000	0.4198
5	76500000	76600000	0.40644
5	76600000	76700000	0.39031
5	76700000	76800000	0.43422
5	76800000	76900000	0.44992
5	76900000	77000000	0.42769
5	77000000	77100000	0.4043
5	77100000	77200000	0.41113
5	77200000	77300000	0.40873
5	77300000	77400000	0.41942
5	77400000	77500000	0.39085
5	77500000	77600000	0.36697
5	77600000	77700000	0.4117
5	77700000	77800000	0.38064
5	77800000	77900000	0.42192
5	77900000	78000000	0.41944
5	78000000	78100000	0.37255
5	78100000	78200000	0.35568
5	78200000	78300000	0.36958
5	78300000	78400000	0.39527
5	78400000	78500000	0.38121
5	78500000	78600000	0.43757
5	78600000	78700000	0.42899
5	78700000	78800000	0.42867
5	78800000	78900000	0.41008
5	78900000	79000000	0.40354
5	79000000	79100000	0.40429
5	79100000	79200000	0.41529
5	79200000	79300000	0.42362
5	79300000	79400000	0.3927
5	79400000	79500000	0.36969
5	79500000	79600000	0.41221
5	79600000	79700000	0.3753
5	79700000	79800000	0.40549
5	79800000	79900000	0.42819
5	79900000	80000000	0.41284
5	80000000	80100000	0.42799
5	80100000	80200000	0.439
5	80200000	80300000	0.44702
5	80300000	80400000	0.41465
5	80400000	80500000	0.38462
5	80500000	80600000	0.40966
5	80600000	80700000	0.39245
5	80700000	80800000	0.37713
5	80800000	80900000	0.39245
5	80900000	81000000	0.41291
5	81000000	81100000	0.39905
5	81100000	81200000	0.41384
5	81200000	81300000	0.41993
5	81300000	81400000	0.40648
5	81400000	81500000	0.35824
5	81500000	81600000	0.35506
5	81600000	81700000	0.36442
5	81700000	81800000	0.38577
5	81800000	81900000	0.40583
5	81900000	82000000	0.41232
5	82000000	82100000	0.37088
5	82100000	82200000	0.37566
5	82200000	82300000	0.38799
5	82300000	82400000	0.40786
5	82400000	82500000	0.39431
5	82500000	82600000	0.38661
5	82600000	82700000	0.37939
5	82700000	82800000	0.38496
5	82800000	82900000	0.3873
5	82900000	83000000	0.37809
5	83000000	83100000	0.37378
5	83100000	83200000	0.35263
5	83200000	83300000	0.34404
5	83300000	83400000	0.36297
5	83400000	83500000	0.37936
5	83500000	83600000	0.36693
5	83600000	83700000	0.37123
5	83700000	83800000	0.37915
5	83800000	83900000	0.3659
5	83900000	84000000	0.35306
5	84000000	84100000	0.3613
5	84100000	84200000	0.35379
5	84200000	84300000	0.35485
5	84300000	84400000	0.35535
5	84400000	84500000	0.34945
5	84500000	84600000	0.34922
5	84600000	84700000	0.35949
5	84700000	84800000	0.34246
5	84800000	84900000	0.35212
5	84900000	85000000	0.33678
5	85000000	85100000	0.33771
5	85100000	85200000	0.34466
5	85200000	85300000	0.33922
5	85300000	85400000	0.33343
5	85400000	85500000	0.35085
5	85500000	85600000	0.34361
5	85600000	85700000	0.34693
5	85700000	85800000	0.34012
5	85800000	85900000	0.35127
5	85900000	86000000	0.33963
5	86000000	86100000	0.33685
5	86100000	86200000	0.3477
5	86200000	86300000	0.36956
5	86300000	86400000	0.33646
5	86400000	86500000	0.35319
5	86500000	86600000	0.35959
5	86600000	86700000	0.36303
5	86700000	86800000	0.36542
5	86800000	86900000	0.36317
5	86900000	87000000	0.349
5	87000000	87100000	0.38204
5	87100000	87200000	0.37634
5	87200000	87300000	0.37789
5	87300000	87400000	0.3507
5	87400000	87500000	0.36505
5	87500000	87600000	0.36953
5	87600000	87700000	0.34559
5	87700000	87800000	0.35461
5	87800000	87900000	0.35819
5	87900000	88000000	0.37178
5	88000000	88100000	0.37215
5	88100000	88200000	0.37934
5	88200000	88300000	0.35888
5	88300000	88400000	0.37561
5	88400000	88500000	0.36318
5	88500000	88600000	0.36239
5	88600000	88700000	0.40257
5	88700000	88800000	0.37309
5	88800000	88900000	0.35502
5	88900000	89000000	0.36004
5	89000000	89100000	0.37204
5	89100000	89200000	0.35786
5	89200000	89300000	0.36891
5	89300000	89400000	0.34557
5	89400000	89500000	0.35514
5	89500000	89600000	0.35771
5	89600000	89700000	0.36222
5	89700000	89800000	0.34899
5	89800000	89900000	0.36119
5	89900000	90000000	0.35592
5	90000000	90100000	0.36525
5	90100000	90200000	0.3826
5	90200000	90300000	0.36983
5	90300000	90400000	0.36725
5	90400000	90500000	0.37524
5	90500000	90600000	0.37861
5	90600000	90700000	0.3625
5	90700000	90800000	0.36388
5	90800000	90900000	0.37195
5	90900000	91000000	0.36496
5	91000000	91100000	0.37322
5	91100000	91200000	0.38818
5	91200000	91300000	0.40345
5	91300000	91400000	0.40805
5	91400000	91500000	0.38089
5	91500000	91600000	0.3647
5	91600000	91700000	0.34818
5	91700000	91800000	0.35383
5	91800000	91900000	0.35633
5	91900000	92000000	0.34613
5	92000000	92100000	0.3484
5	92100000	92200000	0.33477
5	92200000	92300000	0.36104
5	92300000	92400000	0.33571
5	92400000	92500000	0.34789
5	92500000	92600000	0.34393
5	92600000	92700000	0.34431
5	92700000	92800000	0.35038
5	92800000	92900000	0.36595
5	92900000	93000000	0.35748
5	93000000	93100000	0.3559
5	93100000	93200000	0.36781
5	93200000	93300000	0.38517
5	93300000	93400000	0.38591
5	93400000	93500000	0.37664
5	93500000	93600000	0.40548
5	93600000	93700000	0.3798
5	93700000	93800000	0.37242
5	93800000	93900000	0.34976
5	93900000	94000000	0.34906
5	94000000	94100000	0.37478
5	94100000	94200000	0.37427
5	94200000	94300000	0.36859
5	94300000	94400000	0.36366
5	94400000	94500000	0.36073
5	94500000	94600000	0.37075
5	94600000	94700000	0.36189
5	94700000	94800000	0.37604
5	94800000	94900000	0.36666
5	94900000	95000000	0.36148
5	95000000	95100000	0.37534
5	95100000	95200000	0.37437
5	95200000	95300000	0.38641
5	95300000	95400000	0.38567
5	95400000	95500000	0.36775
5	95500000	95600000	0.36062
5	95600000	95700000	0.38915
5	95700000	95800000	0.39337
5	95800000	95900000	0.4386
5	95900000	96000000	0.37976
5	96000000	96100000	0.37687
5	96100000	96200000	0.38273
5	96200000	96300000	0.3678
5	96300000	96400000	0.39044
5	96400000	96500000	0.39015
5	96500000	96600000	0.3965
5	96600000	96700000	0.39828
5	96700000	96800000	0.39067
5	96800000	96900000	0.39763
5	96900000	97000000	0.38334
5	97000000	97100000	0.38852
5	97100000	97200000	0.38602
5	97200000	97300000	0.36382
5	97300000	97400000	0.38685
5	97400000	97500000	0.3716
5	97500000	97600000	0.37476
5	97600000	97700000	0.37113
5	97700000	97800000	0.36184
5	97800000	97900000	0.36363
5	97900000	98000000	0.35569
5	98000000	98100000	0.36378
5	98100000	98200000	0.37567
5	98200000	98300000	0.34997
5	98300000	98400000	0.37031
5	98400000	98500000	0.38219
5	98500000	98600000	0.36851
5	98600000	98700000	0.37027
5	98700000	98800000	0.39191
5	98800000	98900000	0.36062
5	98900000	99000000	0.39064
5	99000000	99100000	0.38634
5	99100000	99200000	0.36415
5	99200000	99300000	0.38293
5	99300000	99400000	0.35619
5	99400000	99500000	0.35673
5	99500000	99600000	0.37913
5	99600000	99700000	0.3376
5	99700000	99800000	0.33957
5	99800000	99900000	0.34419
5	99900000	100000000	0.35416
5	100000000	100100000	0.36487
5	100100000	100200000	0.33932
5	100200000	100300000	0.35571
5	100300000	100400000	0.38726
5	100400000	100500000	0.34563
5	100500000	100600000	0.35841
5	100600000	100700000	0.36431
5	100700000	100800000	0.36169
5	100800000	100900000	0.33647
5	100900000	101000000	0.36758
5	101000000	101100000	0.34935
5	101100000	101200000	0.34196
5	101200000	101300000	0.34859
5	101300000	101400000	0.34186
5	101400000	101500000	0.33522
5	101500000	101600000	0.3585
5	101600000	101700000	0.35591
5	101700000	101800000	0.36091
5	101800000	101900000	0.34925
5	101900000	102000000	0.35565
5	102000000	102100000	0.34584
5	102100000	102200000	0.38116
5	102200000	102300000	0.35717
5	102300000	102400000	0.3585
5	102400000	102500000	0.36547
5	102500000	102600000	0.35853
5	102600000	102700000	0.38315
5	102700000	102800000	0.37198
5	102800000	102900000	0.36018
5	102900000	103000000	0.35272
5	103000000	103100000	0.37334
5	103100000	103200000	0.34361
5	103200000	103300000	0.3705
5	103300000	103400000	0.38257
5	103400000	103500000	0.37971
5	103500000	103600000	0.3544
5	103600000	103700000	0.36638
5	103700000	103800000	0.38079
5	103800000	103900000	0.36525
5	103900000	104000000	0.35781
5	104000000	104100000	0.38525
5	104100000	104200000	0.34005
5	104200000	104300000	0.34145
5	104300000	104400000	0.33682
5	104400000	104500000	0.34149
5	104500000	104600000	0.34936
5	104600000	104700000	0.35254
5	104700000	104800000	0.34724
5	104800000	104900000	0.34117
5	104900000	105000000	0.3542
5	105000000	105100000	0.35654
5	105100000	105200000	0.33968
5	105200000	105300000	0.32787
5	105300000	105400000	0.3311
5	105400000	105500000	0.33521
5	105500000	105600000	0.34943
5	105600000	105700000	0.33967
5	105700000	105800000	0.34382
5	105800000	105900000	0.34805
5	105900000	106000000	0.34081
5	106000000	106100000	0.34269
5	106100000	106200000	0.34464
5	106200000	106300000	0.34789
5	106300000	106400000	0.34519
5	106400000	106500000	0.34581
5	106500000	106600000	0.34024
5	106600000	106700000	0.34588
5	106700000	106800000	0.35094
5	106800000	106900000	0.34842
5	106900000	107000000	0.36906
5	107000000	107100000	0.34968
5	107100000	107200000	0.35376
5	107200000	107300000	0.37642
5	107300000	107400000	0.38839
5	107400000	107500000	0.38629
5	107500000	107600000	0.38522
5	107600000	107700000	0.37733
5	107700000	107800000	0.38339
5	107800000	107900000	0.39656
5	107900000	108000000	0.36165
5	108000000	108100000	0.36044
5	108100000	108200000	0.3567
5	108200000	108300000	0.35747
5	108300000	108400000	0.35097
5	108400000	108500000	0.38747
5	108500000	108600000	0.40393
5	108600000	108700000	0.39796
5	108700000	108800000	0.38838
5	108800000	108900000	0.35357
5	108900000	109000000	0.34861
5	109000000	109100000	0.35055
5	109100000	109200000	0.35979
5	109200000	109300000	0.41799
5	109300000	109400000	0.39099
5	109400000	109500000	0.38707
5	109500000	109600000	0.37787
5	109600000	109700000	0.39507
5	109700000	109800000	0.35779
5	109800000	109900000	0.37621
5	109900000	110000000	0.39073
5	110000000	110100000	0.38612
5	110100000	110200000	0.36919
5	110200000	110300000	0.3829
5	110300000	110400000	0.38019
5	110400000	110500000	0.34381
5	110500000	110600000	0.36016
5	110600000	110700000	0.35115
5	110700000	110800000	0.36103
